EXBB_ECOLI,0.47,0.55,0.48,0.5,0.58,0.71,0.75,membrane
FRDC_ECOLI,0.33,0.56,0.48,0.5,0.33,0.78,0.8,membrane
FRDD_ECOLI,0.64,0.58,0.48,0.5,0.48,0.78,0.73,membrane
FTSW_ECOLI,0.54,0.57,0.48,0.5,0.56,0.81,0.83,membrane
GABP_ECOLI,0.47,0.59,0.48,0.5,0.52,0.76,0.79,membrane
GALP_ECOLI,0.63,0.5,0.48,0.5,0.59,0.85,0.86,membrane
GLNP_ECOLI,0.49,0.42,0.48,0.5,0.53,0.79,0.81,membrane
GLPT_ECOLI,0.31,0.5,0.48,0.5,0.57,0.84,0.85,membrane
GLTP_ECOLI,0.74,0.44,0.48,0.5,0.55,0.88,0.89,membrane
KDGL_ECOLI,0.33,0.45,0.48,0.5,0.45,0.88,0.89,membrane
KGTP_ECOLI,0.45,0.4,0.48,0.5,0.61,0.74,0.77,membrane
LACY_ECOLI,0.71,0.4,0.48,0.5,0.71,0.7,0.74,membrane
LGT_ECOLI,0.5,0.37,0.48,0.5,0.66,0.64,0.69,membrane
LLDP_ECOLI,0.66,0.53,0.48,0.5,0.59,0.66,0.66,membrane
LNT_ECOLI,0.6,0.61,0.48,0.5,0.54,0.67,0.71,membrane
LSPA_ECOLI,0.83,0.37,0.48,0.5,0.61,0.71,0.74,membrane
LYSP_ECOLI,0.34,0.51,0.48,0.5,0.67,0.9,0.9,membrane
MALF_ECOLI,0.63,0.54,0.48,0.5,0.65,0.79,0.81,membrane
MALG_ECOLI,0.7,0.4,0.48,0.5,0.56,0.86,0.83,membrane
MCP3_ECOLI,0.6,0.5,1.0,0.5,0.54,0.77,0.8,membrane
MSBB_ECOLI,0.16,0.51,0.48,0.5,0.33,0.39,0.48,membrane
MTR_ECOLI,0.74,0.7,0.48,0.5,0.66,0.65,0.69,membrane
NANT_ECOLI,0.2,0.46,0.48,0.5,0.57,0.78,0.81,membrane
NHAA_ECOLI,0.89,0.55,0.48,0.5,0.51,0.72,0.76,membrane
NHAB_ECOLI,0.7,0.46,0.48,0.5,0.56,0.78,0.73,membrane
PHEP_ECOLI,0.12,0.43,0.48,0.5,0.63,0.7,0.74,membrane
PHOR_ECOLI,0.61,0.52,0.48,0.5,0.54,0.67,0.52,membrane
PNTA_ECOLI,0.33,0.37,0.48,0.5,0.46,0.65,0.69,membrane
POTE_ECOLI,0.63,0.65,0.48,0.5,0.66,0.67,0.71,membrane
PROP_ECOLI,0.41,0.51,0.48,0.5,0.53,0.75,0.78,membrane
PSTA_ECOLI,0.34,0.67,0.48,0.5,0.52,0.76,0.79,membrane
PSTC_ECOLI,0.58,0.34,0.48,0.5,0.56,0.87,0.81,membrane
PTAA_ECOLI,0.59,0.56,0.48,0.5,0.55,0.8,0.82,membrane
PTBA_ECOLI,0.51,0.4,0.48,0.5,0.57,0.62,0.67,membrane
PTCC_ECOLI,0.5,0.57,0.48,0.5,0.71,0.61,0.66,membrane
PTDA_ECOLI,0.6,0.46,0.48,0.5,0.45,0.81,0.83,membrane
PTFB_ECOLI,0.37,0.47,0.48,0.5,0.39,0.76,0.79,membrane
PTGB_ECOLI,0.58,0.55,0.48,0.5,0.57,0.7,0.74,membrane
PTHB_ECOLI,0.36,0.47,0.48,0.5,0.51,0.69,0.72,membrane
PTMA_ECOLI,0.39,0.41,0.48,0.5,0.52,0.72,0.75,membrane
PTOA_ECOLI,0.35,0.51,0.48,0.5,0.61,0.71,0.74,membrane
PTTB_ECOLI,0.31,0.44,0.48,0.5,0.5,0.79,0.82,membrane
RODA_ECOLI,0.61,0.66,0.48,0.5,0.46,0.87,0.88,membrane
SECE_ECOLI,0.48,0.49,0.48,0.5,0.52,0.77,0.71,membrane
SECF_ECOLI,0.11,0.5,0.48,0.5,0.58,0.72,0.68,membrane
SECY_ECOLI,0.31,0.36,0.48,0.5,0.58,0.94,0.94,membrane
TNAB_ECOLI,0.68,0.51,0.48,0.5,0.71,0.75,0.78,membrane
XYLE_ECOLI,0.69,0.39,0.48,0.5,0.57,0.76,0.79,membrane
YCEE_ECOLI,0.52,0.54,0.48,0.5,0.62,0.76,0.79,membrane
EXBD_ECOLI,0.46,0.59,0.48,0.5,0.36,0.76,0.23,membrane
FTSL_ECOLI,0.36,0.45,0.48,0.5,0.38,0.79,0.17,membrane
FTSN_ECOLI,0.0,0.51,0.48,0.5,0.35,0.67,0.44,membrane
FTSQ_ECOLI,0.1,0.49,0.48,0.5,0.41,0.67,0.21,membrane
MOTB_ECOLI,0.3,0.51,0.48,0.5,0.42,0.61,0.34,membrane
TOLA_ECOLI,0.61,0.47,0.48,0.5,0.0,0.8,0.32,membrane
TOLQ_ECOLI,0.63,0.75,0.48,0.5,0.64,0.73,0.66,membrane
EMRB_ECOLI,0.71,0.52,0.48,0.5,0.64,1.0,0.99,membrane
ATKC_ECOLI,0.85,0.53,0.48,0.5,0.53,0.52,0.35,membrane
NFRB_ECOLI,0.63,0.49,0.48,0.5,0.54,0.76,0.79,membrane
NLPA_ECOLI,0.75,0.55,1.0,1.0,0.4,0.47,0.3,membrane
CYOA_ECOLI,0.7,0.39,1.0,0.5,0.51,0.82,0.84,membrane
ATKA_ECOLI,0.72,0.42,0.48,0.5,0.65,0.77,0.79,membrane
BCR_ECOLI,0.79,0.41,0.48,0.5,0.66,0.81,0.83,membrane
CADB_ECOLI,0.83,0.48,0.48,0.5,0.65,0.76,0.79,membrane
CAIT_ECOLI,0.69,0.43,0.48,0.5,0.59,0.74,0.77,membrane
CPXA_ECOLI,0.79,0.36,0.48,0.5,0.46,0.82,0.7,membrane
CRED_ECOLI,0.78,0.33,0.48,0.5,0.57,0.77,0.79,membrane
CYDB_ECOLI,0.75,0.37,0.48,0.5,0.64,0.7,0.74,membrane
CYOB_ECOLI,0.59,0.29,0.48,0.5,0.64,0.75,0.77,membrane
CYOE_ECOLI,0.67,0.37,0.48,0.5,0.54,0.64,0.68,membrane
DMSC_ECOLI,0.66,0.48,0.48,0.5,0.54,0.7,0.74,membrane
DPPB_ECOLI,0.64,0.46,0.48,0.5,0.48,0.73,0.76,membrane
DSBD_ECOLI,0.76,0.71,0.48,0.5,0.5,0.71,0.75,membrane
FEPD_ECOLI,0.84,0.49,0.48,0.5,0.55,0.78,0.74,membrane
FEPG_ECOLI,0.77,0.55,0.48,0.5,0.51,0.78,0.74,membrane
FTSH_ECOLI,0.81,0.44,0.48,0.5,0.42,0.67,0.68,membrane
GLTS_ECOLI,0.58,0.6,0.48,0.5,0.59,0.73,0.76,membrane
KEFC_ECOLI,0.63,0.42,0.48,0.5,0.48,0.77,0.8,membrane
KUP_ECOLI,0.62,0.42,0.48,0.5,0.58,0.79,0.81,membrane
MCP1_ECOLI,0.86,0.39,0.48,0.5,0.59,0.89,0.9,membrane
MCP2_ECOLI,0.81,0.53,0.48,0.5,0.57,0.87,0.88,membrane
MCP4_ECOLI,0.87,0.49,0.48,0.5,0.61,0.76,0.79,membrane
MELB_ECOLI,0.47,0.46,0.48,0.5,0.62,0.74,0.77,membrane
MOTA_ECOLI,0.76,0.41,0.48,0.5,0.5,0.59,0.62,membrane
NUPC_ECOLI,0.7,0.53,0.48,0.5,0.7,0.86,0.87,membrane
NUPG_ECOLI,0.64,0.45,0.48,0.5,0.67,0.61,0.66,membrane
PNTB_ECOLI,0.81,0.52,0.48,0.5,0.57,0.78,0.8,membrane
PTKC_ECOLI,0.73,0.26,0.48,0.5,0.57,0.75,0.78,membrane
RHAT_ECOLI,0.49,0.61,1.0,0.5,0.56,0.71,0.74,membrane
SECD_ECOLI,0.88,0.42,0.48,0.5,0.52,0.73,0.75,membrane
SECG_ECOLI,0.84,0.54,0.48,0.5,0.75,0.92,0.7,membrane
TEHA_ECOLI,0.63,0.51,0.48,0.5,0.64,0.72,0.76,membrane
TYRP_ECOLI,0.86,0.55,0.48,0.5,0.63,0.81,0.83,membrane
UHPB_ECOLI,0.79,0.54,0.48,0.5,0.5,0.66,0.68,membrane
TONB_ECOLI,0.57,0.38,0.48,0.5,0.06,0.49,0.33,membrane
LEP_ECOLI,0.78,0.44,0.48,0.5,0.45,0.73,0.68,membrane
FADL_ECOLI,0.78,0.68,0.48,0.5,0.83,0.4,0.29,membrane
FHUA_ECOLI,0.63,0.69,0.48,0.5,0.65,0.41,0.28,membrane
LAMB_ECOLI,0.67,0.88,0.48,0.5,0.73,0.5,0.25,membrane
NFRA_ECOLI,0.61,0.75,0.48,0.5,0.51,0.33,0.33,membrane
NMPC_ECOLI,0.67,0.84,0.48,0.5,0.74,0.54,0.37,membrane
OMPA_ECOLI,0.74,0.9,0.48,0.5,0.57,0.53,0.29,membrane
OMPC_ECOLI,0.73,0.84,0.48,0.5,0.86,0.58,0.29,membrane
OMPF_ECOLI,0.75,0.76,0.48,0.5,0.83,0.57,0.3,membrane
OMPX_ECOLI,0.77,0.57,0.48,0.5,0.88,0.53,0.2,membrane
PHOE_ECOLI,0.74,0.78,0.48,0.5,0.75,0.54,0.15,membrane
TSX_ECOLI,0.68,0.76,0.48,0.5,0.84,0.45,0.27,membrane
BTUB_ECOLI,0.56,0.68,0.48,0.5,0.77,0.36,0.45,membrane
CIRA_ECOLI,0.65,0.51,0.48,0.5,0.66,0.54,0.33,membrane
FECA_ECOLI,0.52,0.81,0.48,0.5,0.72,0.38,0.38,membrane
FEPA_ECOLI,0.64,0.57,0.48,0.5,0.7,0.33,0.26,membrane
FHUE_ECOLI,0.6,0.76,1.0,0.5,0.77,0.59,0.52,membrane
OMPP_ECOLI,0.69,0.59,0.48,0.5,0.77,0.39,0.21,membrane
OMPT_ECOLI,0.63,0.49,0.48,0.5,0.79,0.45,0.28,membrane
TOLC_ECOLI,0.71,0.71,0.48,0.5,0.68,0.43,0.36,membrane
PA1_ECOLI,0.68,0.63,0.48,0.5,0.73,0.4,0.3,membrane
MULI_ECOLI,0.77,0.57,1.0,0.5,0.37,0.54,0.01,membrane
NLPB_ECOLI,0.66,0.49,1.0,0.5,0.54,0.56,0.36,membrane
NLPE_ECOLI,0.71,0.46,1.0,0.5,0.52,0.59,0.3,membrane
PAL_ECOLI,0.67,0.55,1.0,0.5,0.66,0.58,0.16,membrane
SLP_ECOLI,0.68,0.49,1.0,0.5,0.62,0.55,0.28,membrane
AGP_ECOLI,0.74,0.49,0.48,0.5,0.42,0.54,0.36,membrane
AMY1_ECOLI,0.7,0.61,0.48,0.5,0.56,0.52,0.43,membrane
ARAF_ECOLI,0.66,0.86,0.48,0.5,0.34,0.41,0.36,membrane
ASG2_ECOLI,0.73,0.78,0.48,0.5,0.58,0.51,0.31,membrane
BGLX_ECOLI,0.65,0.57,0.48,0.5,0.47,0.47,0.51,membrane
C562_ECOLI,0.72,0.86,0.48,0.5,0.17,0.55,0.21,membrane
CN16_ECOLI,0.67,0.7,0.48,0.5,0.46,0.45,0.33,membrane
CYPH_ECOLI,0.67,0.81,0.48,0.5,0.54,0.49,0.23,membrane
CYSP_ECOLI,0.67,0.61,0.48,0.5,0.51,0.37,0.38,membrane
DGAL_ECOLI,0.63,1.0,0.48,0.5,0.35,0.51,0.49,membrane
DPPA_ECOLI,0.57,0.59,0.48,0.5,0.39,0.47,0.33,membrane
DSBA_ECOLI,0.71,0.71,0.48,0.5,0.4,0.54,0.39,membrane
DSBC_ECOLI,0.66,0.74,0.48,0.5,0.31,0.38,0.43,membrane
ECOT_ECOLI,0.67,0.81,0.48,0.5,0.25,0.42,0.25,membrane
ECPD_ECOLI,0.64,0.72,0.48,0.5,0.49,0.42,0.19,membrane
FECB_ECOLI,0.68,0.82,0.48,0.5,0.38,0.65,0.56,membrane
FECR_ECOLI,0.32,0.39,0.48,0.5,0.53,0.28,0.38,membrane
FEPB_ECOLI,0.7,0.64,0.48,0.5,0.47,0.51,0.47,membrane
FIMC_ECOLI,0.63,0.57,0.48,0.5,0.49,0.7,0.2,membrane
GGT_ECOLI,0.74,0.82,0.48,0.5,0.49,0.49,0.41,membrane
GLNH_ECOLI,0.63,0.86,0.48,0.5,0.39,0.47,0.34,membrane
GLPQ_ECOLI,0.63,0.83,0.48,0.5,0.4,0.39,0.19,membrane
HTRA_ECOLI,0.63,0.71,0.48,0.5,0.6,0.4,0.39,membrane
LIVJ_ECOLI,0.71,0.86,0.48,0.5,0.4,0.54,0.32,membrane
LIVK_ECOLI,0.68,0.78,0.48,0.5,0.43,0.44,0.42,membrane
MALE_ECOLI,0.64,0.84,0.48,0.5,0.37,0.45,0.4,membrane
MALM_ECOLI,0.74,0.47,0.48,0.5,0.5,0.57,0.42,membrane
MEPA_ECOLI,0.75,0.84,0.48,0.5,0.35,0.52,0.33,membrane
MODA_ECOLI,0.63,0.65,0.48,0.5,0.39,0.44,0.35,membrane
NRFA_ECOLI,0.69,0.67,0.48,0.5,0.3,0.39,0.24,membrane
NRFF_ECOLI,0.7,0.71,0.48,0.5,0.42,0.84,0.85,membrane
OPPA_ECOLI,0.69,0.8,0.48,0.5,0.46,0.57,0.26,membrane
OSMY_ECOLI,0.64,0.66,0.48,0.5,0.41,0.39,0.2,membrane
